ensembl_gene_id,RPE1_baseline,K562_Ess_baseline,K562_GWPS_baseline,gene_name
ENSG00000214114,0.4758099,1.891583,1.4454949,MYCBP
ENSG00000214160,0.71629435,1.1383841,0.895901,ALG3
ENSG00000214193,0.09322677,0.11050132,0.10740131,SH3D21
ENSG00000214194,0.9300048,1.5954444,1.1720686,SMIM30
ENSG00000214253,2.8457031,1.7536708,1.4129597,FIS1
ENSG00000214293,0.10173111,0.38992313,0.26255107,APTR
ENSG00000214367,0.17392685,0.3098942,0.23359232,HAUS3
ENSG00000214401,0.13532053,,,KANSL1-AS1
ENSG00000214413,0.7225008,0.1868962,0.13530879,BBIP1
ENSG00000214517,0.6328831,0.832568,0.6076148,PPME1
ENSG00000214530,0.09817138,,,STARD10
ENSG00000214548,2.6136272,,,MEG3
ENSG00000214575,,0.19348909,0.1498787,CPEB1
ENSG00000214655,0.21689302,0.16450734,0.11915691,ZSWIM8
ENSG00000214706,1.0222859,0.9389718,0.7005374,IFRD2
ENSG00000214717,0.39281318,0.3362965,0.28218508,ZBED1
ENSG00000214719,0.21656026,,,AC005562.1
ENSG00000214736,3.8310893,9.064224,6.562429,TOMM6
ENSG00000214753,0.9529767,0.8296256,0.6600022,HNRNPUL2
ENSG00000214756,0.19892424,0.29252455,0.21555942,CSKMT
ENSG00000214941,0.18622868,0.27615213,0.20711933,ZSWIM7
ENSG00000214944,0.6691861,,,ARHGEF28
ENSG00000215012,0.1253809,1.2447025,0.91499054,RTL10
ENSG00000215021,4.4122863,3.931959,3.247048,PHB2
ENSG00000215067,,0.1965428,0.15618967,ALOX12-AS1
ENSG00000215068,,0.1420364,0.13478355,AC025171.2
ENSG00000215114,0.12521738,0.20255628,0.14714985,UBXN2B
ENSG00000215193,0.30489284,0.66211915,0.5035433,PEX26
ENSG00000215251,0.10780323,0.28553006,0.22165737,FASTKD5
ENSG00000215252,,0.14569935,0.13675024,GOLGA8B
ENSG00000215256,0.16003183,0.22438921,0.23183158,DHRS4-AS1
ENSG00000215271,,0.26567447,0.23795323,HOMEZ
ENSG00000215301,2.794112,2.9349236,2.0562873,DDX3X
ENSG00000215305,0.15679216,0.23481455,0.22227092,VPS16
ENSG00000215375,0.09716276,,,MYL5
ENSG00000215417,,0.64335597,0.40842587,MIR17HG
ENSG00000215421,0.15965964,,,ZNF407
ENSG00000215424,,0.14614671,0.122501716,MCM3AP-AS1
ENSG00000215440,0.096539214,,,NPEPL1
ENSG00000215712,0.49707454,0.42061415,0.34318355,TMEM242
ENSG00000215717,0.20931466,0.37414268,0.27069363,TMEM167B
ENSG00000215883,,0.17358567,0.13094941,CYB5RL
ENSG00000216490,,0.2337961,0.22001946,IFI30
ENSG00000216895,,0.34116423,0.24153216,AC009403.1
ENSG00000217128,0.43125308,0.62313473,0.5093755,FNIP1
ENSG00000217555,1.7503216,1.0483881,0.8199689,CKLF
ENSG00000217930,0.8384215,2.3064709,1.5951388,PAM16
ENSG00000218336,0.324708,,,TENM3
ENSG00000218510,,0.15547012,0.12069984,LINC00339
ENSG00000218739,0.6161177,0.6781196,0.5157297,CEBPZOS
ENSG00000218891,0.23169157,0.2572239,0.19866271,ZNF579
ENSG00000219200,4.8312078,3.3282678,2.6171217,RNASEK
ENSG00000219481,0.11658867,0.3285423,0.24316601,NBPF1
ENSG00000219545,0.104964614,0.15690741,0.1229926,UMAD1
ENSG00000219626,0.10844216,,,FAM228B
ENSG00000219665,0.2466193,0.19917846,0.16852722,ZNF433-AS1
ENSG00000220205,0.69185233,0.3633291,0.34827965,VAMP2
ENSG00000221821,0.11960168,,,C6orf226
ENSG00000221823,0.38543323,0.5402169,0.39785716,PPP3R1
ENSG00000221829,0.21635853,0.12908167,0.10818728,FANCG
ENSG00000221838,0.17074013,0.11802522,,AP4M1
ENSG00000221867,,1.0630116,0.7713476,MAGEA3
ENSG00000221869,,0.16523425,0.16460302,CEBPD
ENSG00000221909,,0.14032724,0.11398863,FAM200A
ENSG00000221914,0.833386,1.1607898,0.79373527,PPP2R2A
ENSG00000221926,0.2733677,,,TRIM16
ENSG00000221968,0.39418742,0.19447607,0.24469349,FADS3
ENSG00000221978,0.5645985,0.7894015,0.680535,CCNL2
ENSG00000221983,17.348003,24.704092,21.97052,UBA52
ENSG00000221988,,0.34056368,0.26405817,PPT2
ENSG00000221990,0.14513922,0.12238548,0.10741343,EXOC3-AS1
ENSG00000222041,1.9031307,1.5562012,1.3214395,CYTOR
ENSG00000223478,0.13193381,0.11694383,,AL441992.1
ENSG00000223482,1.0687877,0.5829122,0.48020458,NUTM2A-AS1
ENSG00000223496,0.6262521,0.9184843,0.7054861,EXOSC6
ENSG00000223501,0.19205615,0.29345176,0.21895397,VPS52
ENSG00000223608,,0.1696709,0.12217575,DSCR4-IT1
ENSG00000223609,,1.0926845,0.563292,HBD
ENSG00000223745,0.09597791,0.21592787,0.24593394,CCDC18-AS1
ENSG00000223768,,0.114411384,,LINC00205
ENSG00000223797,,0.12158624,,ENTPD3-AS1
ENSG00000223812,0.21412826,,,AC073365.1
ENSG00000223960,0.1164664,0.1547625,0.13810202,CHROMR
ENSG00000224032,0.5937147,1.0580229,1.111746,EPB41L4A-AS1
ENSG00000224051,0.2208495,,,CPTP
ENSG00000224078,0.41075122,,,SNHG14
ENSG00000224086,,0.41696534,0.3206031,AC245452.1
ENSG00000224141,,0.12048846,,MIR548XHG
ENSG00000224271,,0.45391986,0.39932966,AL117329.1
ENSG00000224470,,0.1575911,0.11088145,ATXN1L
ENSG00000224531,0.25993508,0.32046628,0.23439345,SMIM13
ENSG00000224578,0.15953997,0.24024855,0.22169359,HNRNPA1P48
ENSG00000224870,0.14058858,0.37826324,0.29426512,MRPL20-AS1
ENSG00000224877,3.5957332,2.6352391,1.8896146,NDUFAF8
ENSG00000224893,,0.15880674,0.12146995,LINC02840
ENSG00000224914,0.1379965,,,LINC00863
ENSG00000224982,0.27491304,,,TMEM233
ENSG00000225190,0.14103693,,,PLEKHM1
ENSG00000225206,0.11185406,,,MIR137HG
ENSG00000225383,0.13580666,,,SFTA1P
ENSG00000225439,,0.118841864,,BOLA3-AS1
ENSG00000225470,1.0533769,1.8462284,1.4377477,JPX
ENSG00000225484,0.63188714,0.49718794,0.39289007,NUTM2B-AS1
ENSG00000225546,,0.4240473,0.4437121,LINC02476
ENSG00000225663,0.9213747,0.36456963,0.29738402,MCRIP1
ENSG00000225697,,0.12078561,0.106730886,SLC26A6
ENSG00000225733,0.9082583,0.91552323,0.7559946,FGD5-AS1
ENSG00000225746,0.75294787,,,MEG8
ENSG00000225791,0.108769365,,,TRAM2-AS1
ENSG00000225830,1.3778677,0.21154122,0.18604851,ERCC6
ENSG00000225921,2.5767598,3.8653474,2.8343046,NOL7
ENSG00000225953,,0.11783858,,SATB2-AS1
ENSG00000225973,0.27633113,0.5790414,0.48093748,PIGBOS1
ENSG00000226067,,0.2870477,0.27190432,LINC00623
ENSG00000226380,0.23703307,,,AC016831.1
ENSG00000226419,0.46985912,0.53208125,0.38173783,SLC16A1-AS1
ENSG00000226479,0.28013343,0.22978227,0.1739212,TMEM185B
ENSG00000226688,0.1401656,0.28095117,0.23625027,ENTPD1-AS1
ENSG00000226742,0.44643447,,,HSBP1L1
ENSG00000226950,2.0655158,5.292779,3.424029,DANCR
ENSG00000227036,0.29331815,,,LINC00511
ENSG00000227057,0.63915616,1.1882643,0.901239,WDR46
ENSG00000227345,0.3382341,0.46495956,0.38216874,PARG
ENSG00000227500,0.31491178,0.7488439,0.5544857,SCAMP4
ENSG00000227507,,0.10231751,,LTB
ENSG00000227674,,0.33648694,0.31007907,LINC00355
ENSG00000227706,,7.2873306,6.5288835,AL713998.1
ENSG00000228065,0.13026391,,,LINC01515
ENSG00000228106,0.11968981,,,AL392172.1
ENSG00000228203,,0.13685393,0.10245931,RNF144A-AS1
ENSG00000228223,,0.4474096,0.38609913,HCG11
ENSG00000228253,0.65222085,1.4871368,1.4632103,MT-ATP8
ENSG00000228300,1.0277845,1.8106226,1.1311227,FAM174C
ENSG00000228434,0.123989284,0.24884574,0.21371272,AC004951.1
ENSG00000228474,5.4453535,2.8548813,2.595982,OST4
ENSG00000228594,,0.3161677,0.2911981,FNDC10
ENSG00000228649,,0.1639072,0.10753129,SNHG26
ENSG00000228716,1.4180261,2.0855842,1.6596601,DHFR
ENSG00000228794,,0.26559073,0.18190418,LINC01128
ENSG00000229043,0.11577365,,,AC091729.3
ENSG00000229117,59.681015,40.999813,40.188618,RPL41
ENSG00000229152,,0.17754197,0.13584884,ANKRD10-IT1
ENSG00000229619,0.09534032,,,MBNL1-AS1
ENSG00000229807,2.328741,2.9054916,2.425545,XIST
ENSG00000229809,0.14351729,,,ZNF688
ENSG00000229833,1.0050198,1.4655105,1.1740271,PET100
ENSG00000229852,,0.111741856,,AC019205.1
ENSG00000229989,0.27491006,,,MIR181A1HG
ENSG00000230124,0.9933426,1.7521809,1.4664751,ACBD6
ENSG00000230148,,0.11965797,0.107833065,HOXB-AS1
ENSG00000230426,,0.18804032,0.14908887,ERVMER61-1
ENSG00000230590,0.48823076,0.622013,0.45905972,FTX
ENSG00000230606,0.20782699,,,AC092683.1
ENSG00000230798,,0.10064115,,FOXD3-AS1
ENSG00000230989,3.101177,3.0486166,2.2514546,HSBP1
ENSG00000231074,0.5490692,0.8613553,0.6569925,HCG18
ENSG00000231298,0.84263664,,,MANCR
ENSG00000231312,0.31564078,0.61749846,0.50700194,MAP4K3-DT
ENSG00000231419,,0.26129028,0.18953753,LINC00689
ENSG00000231500,57.484886,95.64263,85.56449,RPS18
ENSG00000231527,,0.34731993,0.26006734,FAM27C
ENSG00000231607,0.3150848,0.7107158,0.43952158,DLEU2
ENSG00000231721,0.22068536,,,LINC-PINT
ENSG00000231770,,0.1354164,0.11304316,TMEM44-AS1
ENSG00000231789,,0.1777596,0.15299232,PIK3CD-AS2
ENSG00000231887,0.30357873,0.20368195,0.16963494,PRH1
ENSG00000231889,,0.12793206,,TRAF3IP2-AS1
ENSG00000231925,0.5166396,0.24269533,0.2544878,TAPBP
ENSG00000232112,5.993344,7.263325,5.912362,TMA7
ENSG00000232119,1.8118626,2.3103745,1.6094754,MCTS1
ENSG00000232265,,,0.105794564,LINC02805
ENSG00000232300,0.119301625,,,FAM215B
ENSG00000232388,1.0622578,1.2254235,1.1354097,SMIM26
ENSG00000232442,0.12182858,0.2669912,0.24749213,MHENCR
ENSG00000232445,,0.24951972,0.18491936,AC006329.1
ENSG00000232527,0.3902235,0.15339258,0.1035597,LINC02802
ENSG00000232533,0.44006622,,,AC093673.1
ENSG00000232611,,0.10791285,,AL683813.1
ENSG00000232838,0.20540303,0.28101122,0.19670635,PET117
ENSG00000232931,0.27731442,0.26828286,0.24973062,LINC00342
ENSG00000232956,0.41483867,1.3217903,1.024182,SNHG15
ENSG00000233016,1.858143,1.3355247,0.93374944,SNHG7
ENSG00000233184,0.111488245,0.21331754,0.15577814,AC093157.1
ENSG00000233223,,0.11634,0.10581423,AC016876.1
ENSG00000233236,,0.19930796,0.24545082,LINC02573
ENSG00000233237,0.5970196,,,LINC00472
ENSG00000233429,,0.13313407,0.12628523,HOTAIRM1
ENSG00000233461,0.17327516,0.3863369,0.26241794,AL445524.1
ENSG00000233493,,0.15942961,0.1362276,TMEM238
ENSG00000233521,0.65259075,,,LINC01638
ENSG00000233527,,0.11100708,,ZNF529-AS1
ENSG00000233593,,0.21911845,0.23204578,LINC02609
ENSG00000233608,0.13683566,,,TWIST2
ENSG00000233822,,0.5313812,0.4771974,HIST1H2BN
ENSG00000233922,,0.15114577,0.12683715,LINC01694
ENSG00000233927,23.865036,30.779474,28.00004,RPS28
ENSG00000233937,,0.19269495,0.16564296,AC008443.1
ENSG00000233954,,0.44178808,0.3419327,UQCRHL
ENSG00000234127,0.19740042,0.18725382,0.13957627,TRIM26
ENSG00000234147,,0.2881344,0.22517662,AL035446.1
ENSG00000234171,0.18566221,0.31055668,0.20666651,RNASEH1-AS1
ENSG00000234327,0.11572232,0.5086327,0.33203244,AC012146.1
ENSG00000234350,,0.124532536,0.110194035,AC007405.1
ENSG00000234444,,0.17367114,0.15095852,ZNF736
ENSG00000234456,0.8298113,,,MAGI2-AS3
ENSG00000234520,0.11675845,,,AC018464.1
ENSG00000234545,0.8307916,1.0278568,0.78053373,FAM133B
ENSG00000234608,0.26025966,0.7160296,0.5766367,MAPKAPK5-AS1
ENSG00000234616,0.115742005,0.35403743,0.24671154,JRK
ENSG00000234741,4.890163,9.801007,9.214331,GAS5
ENSG00000234745,0.9756717,,,HLA-B
ENSG00000234883,0.1426289,,,MIR155HG
ENSG00000234912,,0.3957152,0.30237505,SNHG20
ENSG00000235026,,0.31428954,0.22095206,DPP10-AS1
ENSG00000235034,,0.12929988,0.13860217,C19orf81
ENSG00000235106,0.21437389,,,BRD3OS
ENSG00000235111,,0.2879365,0.22681884,Z97192.3
ENSG00000235162,7.6046233,,,C12orf75
ENSG00000235169,,0.107547,0.11757171,SMIM1
ENSG00000235173,0.1509931,0.2591507,0.18037064,HGH1
ENSG00000235194,,0.1446012,0.12311342,PPP1R3E
ENSG00000235437,0.113291524,0.10084418,,LINC01278
ENSG00000235453,0.15274777,0.18944858,0.18414609,SMIM27
ENSG00000235531,0.16250613,,,MSC-AS1
ENSG00000235919,,0.16252819,0.13915774,ASH1L-AS1
ENSG00000235954,0.1776071,0.46258807,0.35491264,TTC28-AS1
ENSG00000235989,,0.11906299,,MORC2-AS1
ENSG00000236144,,0.21075708,0.17666154,TMEM147-AS1
ENSG00000236200,,0.19400577,0.11417273,KDM4A-AS1
ENSG00000236255,,0.13063057,,AC009404.1
ENSG00000236279,,0.15977727,0.13659136,CLEC2L
ENSG00000236287,0.29813358,0.19481474,0.14643677,ZBED5
ENSG00000236333,0.23099166,,,TRHDE-AS1
ENSG00000236618,0.31304815,0.29764494,0.2505892,PITPNA-AS1
ENSG00000236810,,0.14215577,0.10837691,ELOA-AS1
ENSG00000236859,,0.2545318,0.24658148,NIFK-AS1
ENSG00000237172,0.1678543,,,B3GNT9
ENSG00000237187,0.5313956,,,NR2F1-AS1
ENSG00000237190,0.6676453,0.6373778,0.50135636,CDKN2AIPNL
ENSG00000237298,0.09941723,0.24521874,0.19235004,TTN-AS1
ENSG00000237310,,0.12146868,0.11586207,AC008267.5
ENSG00000237441,0.20428345,0.17191406,0.17381765,RGL2
ENSG00000237491,,0.12794277,0.11419137,LINC01409
ENSG00000237649,0.50265336,0.5650363,0.47470522,KIFC1
ENSG00000237651,0.19489379,,,C2orf74
ENSG00000237765,1.2059193,0.40406337,0.32861003,FAM200B
ENSG00000237883,,0.12491929,0.11682624,DGUOK-AS1
ENSG00000237943,,0.4541574,0.3582292,PRKCQ-AS1
ENSG00000237945,,0.09523403,,LINC00649
ENSG00000238227,0.3429793,0.30648038,0.25542623,TMEM250
ENSG00000239264,1.3976945,0.8831355,0.6846427,TXNDC5
ENSG00000239305,0.118040904,,,RNF103
ENSG00000239306,0.34229693,0.65630126,0.44423237,RBM14
ENSG00000239382,,0.15268525,0.12520003,ALKBH6
ENSG00000239445,0.17883626,,,ST3GAL6-AS1
ENSG00000239467,,0.27034295,0.2443,AC007405.3
ENSG00000239523,,0.09848634,,MYLK-AS1
ENSG00000239569,,0.103790365,,KMT2E-AS1
ENSG00000239672,5.742068,11.581478,7.579811,NME1
ENSG00000239779,0.4307224,0.13288574,0.1431529,WBP1
ENSG00000239789,0.98643,1.5118865,1.0339113,MRPS17
ENSG00000239900,1.039026,1.8229866,1.4509226,ADSL
ENSG00000240053,,0.14254747,,LY6G5B
ENSG00000240065,0.14679447,,,PSMB9
ENSG00000240230,0.36168048,0.41100425,0.33316767,COX19
ENSG00000240303,0.10872191,,,ACAD11
ENSG00000240344,0.3420243,0.6830178,0.46203536,PPIL3
ENSG00000240476,0.6288568,,,LINC00973
ENSG00000240682,0.50810266,0.76214635,0.6304116,ISY1
ENSG00000240694,0.8238225,,,PNMA2
ENSG00000240849,0.19918671,0.34074223,0.26862866,TMEM189
ENSG00000240857,0.5531867,0.40983465,0.30277613,RDH14
ENSG00000240972,25.154074,17.486128,14.679162,MIF
ENSG00000241058,,0.24368252,0.19426292,NSUN6
ENSG00000241127,0.20217477,0.22721457,0.166041,YAE1
ENSG00000241258,0.5867184,0.74029714,0.546402,CRCP
ENSG00000241316,0.15272473,,,SUCLG2-AS1
ENSG00000241343,11.826544,14.720139,15.784429,RPL36A
ENSG00000241360,0.34299657,0.6331334,0.53304404,PDXP
ENSG00000241370,0.6096032,1.1971734,0.85688853,RPP21
ENSG00000241399,,0.1486895,0.1493883,CD302
ENSG00000241404,,0.13470814,0.1252923,EGFL8
ENSG00000241468,4.086745,6.4869957,5.2541094,ATP5MF
ENSG00000241553,2.1576252,1.4057617,1.0610586,ARPC4
ENSG00000241685,3.705809,1.4180552,1.056504,ARPC1A
ENSG00000241697,,0.13035153,0.12670901,TMEFF1
ENSG00000241743,,0.48282564,0.3991231,XACT
ENSG00000241764,,0.17379299,0.12409671,AC002467.1
ENSG00000241837,4.6283693,7.741532,6.1954145,ATP5PO
ENSG00000241852,0.124589376,,,C8orf58
ENSG00000241878,0.124585986,0.32261452,0.25443298,PISD
ENSG00000241973,0.12366716,0.8494386,0.67743474,PI4KA
ENSG00000241990,0.3357803,,,PRR34-AS1
ENSG00000242110,0.112803325,,,AMACR
ENSG00000242114,0.49411303,0.8150731,0.61397755,MTFP1
ENSG00000242125,1.5842147,3.3393598,2.4992986,SNHG3
ENSG00000242147,0.14553145,,,LINC02657
ENSG00000242173,,,0.10611032,ARHGDIG
ENSG00000242247,0.901509,0.20083377,0.16648604,ARFGAP3
ENSG00000242259,0.3263907,2.5108294,2.1889038,C22orf39
ENSG00000242265,0.9117525,,,PEG10
ENSG00000242282,,0.1112729,,AC108488.1
ENSG00000242372,3.5662897,2.5531027,1.75112,EIF6
ENSG00000242485,3.3494036,3.8970351,2.5460532,MRPL20
ENSG00000242498,0.17768972,,,ARPIN
ENSG00000242516,0.122383565,,,LINC00960
ENSG00000242612,0.13847722,,,DECR2
ENSG00000242616,2.171173,1.0079328,0.84651613,GNG10
ENSG00000242715,,0.10834836,,CCDC169
ENSG00000242802,,0.15329227,0.1263626,AP5Z1
ENSG00000243056,,0.1250126,,EIF4EBP3
ENSG00000243147,2.199255,1.2925252,0.97784615,MRPL33
ENSG00000243156,0.2327628,0.27877522,0.2188783,MICAL3
ENSG00000243279,0.4521967,,,PRAF2
ENSG00000243317,2.0051436,1.8943301,1.5029452,STMP1
ENSG00000243364,0.1159469,0.11443122,,EFNA4
ENSG00000243414,0.19736509,,,TICAM2
ENSG00000243449,2.297121,2.4917474,2.2222152,C4orf48
ENSG00000243477,,,0.14268142,NAA80
ENSG00000243479,,0.11297275,,MNX1-AS1
ENSG00000243646,0.24840188,0.16786174,0.15244977,IL10RB
ENSG00000243667,0.21825981,0.2603532,0.21635494,WDR92
ENSG00000243678,21.148018,28.310404,20.886992,NME2
ENSG00000243701,0.10915166,,,DUBR
ENSG00000243716,0.12858087,0.18858065,0.15726921,NPIPB5
ENSG00000243725,0.332272,0.77216464,0.53700435,TTC4
ENSG00000243749,0.29544926,0.39718106,0.36336565,TMEM35B
ENSG00000243927,2.0503283,2.2771347,1.3918937,MRPS6
ENSG00000243943,0.11883445,0.3281901,0.2693345,ZNF512
ENSG00000243989,0.2463761,0.67837125,0.65289015,ACY1
ENSG00000244005,0.14459442,0.33520445,0.25214532,NFS1
ENSG00000244038,1.3494753,1.2815076,1.1914537,DDOST
ENSG00000244045,0.28383043,0.44461113,0.31967044,TMEM199
ENSG00000244187,0.95075244,0.8136552,0.7608728,TMEM141
ENSG00000244242,0.30789882,,,IFITM10
ENSG00000244274,0.7520237,0.7184808,0.6824389,DBNDD2
ENSG00000244300,,0.23589638,0.21535818,GATA2-AS1
ENSG00000244405,0.35706407,0.28983837,0.22781187,ETV5
ENSG00000244462,0.4932045,0.8378451,0.66216797,RBM12
ENSG00000244509,,0.7707975,0.67689157,APOBEC3C
ENSG00000244687,2.777893,2.9808905,2.4323895,UBE2V1
ENSG00000244754,0.9783379,1.9402667,1.7639976,N4BP2L2
ENSG00000244879,0.5790587,0.7536281,0.6736188,GABPB1-AS1
ENSG00000245532,21.113749,8.133307,5.244845,NEAT1
ENSG00000245556,,0.22909532,0.21142443,SCAMP1-AS1
ENSG00000245648,,0.21797866,0.15951034,AC022075.1
ENSG00000245694,0.93306607,1.0002781,0.90028536,CRNDE
ENSG00000245849,,0.11726381,0.13636492,RAD51-AS1
ENSG00000245910,3.8033686,5.8934026,5.646746,SNHG6
ENSG00000245937,0.45463842,0.35696727,0.32017034,LINC01184
ENSG00000246067,0.38296112,0.7063988,0.5714256,RAB30-DT
ENSG00000246089,,0.15733516,0.13451032,AC016065.1
ENSG00000246560,,0.14981532,,UBE2D3-AS1
ENSG00000246695,0.422421,,,RASSF8-AS1
ENSG00000246705,0.59764344,,,H2AFJ
ENSG00000246851,,0.3000664,0.23270306,AL157938.3
ENSG00000246985,,0.10328026,,SOCS2-AS1
ENSG00000247077,0.24852647,0.65653384,0.45462126,PGAM5
ENSG00000247092,0.1731666,0.16311572,0.13092545,SNHG10
ENSG00000247095,0.40897736,,,MIR210HG
ENSG00000247137,,0.21361324,0.16896518,AP000873.2
ENSG00000247240,,0.25079206,0.22928782,UBL7-AS1
ENSG00000247271,0.11997194,,,ZBED5-AS1
ENSG00000247315,0.11679352,0.65199685,0.45240453,ZCCHC3
ENSG00000247400,,0.1651504,0.13565989,DNAJC3-DT
ENSG00000247498,,0.15963899,0.11682627,GPRC5D-AS1
ENSG00000247516,0.1614164,0.16664562,0.12589112,MIR4458HG
ENSG00000247556,0.72375566,1.2913309,1.0199896,OIP5-AS1
ENSG00000247572,,0.108534366,,CKMT2-AS1
ENSG00000247596,0.8949833,0.46628025,0.44604492,TWF2
ENSG00000247626,,0.1335752,,MARS2
ENSG00000247708,,0.1344908,0.10953607,STX18-AS1
ENSG00000247746,,0.15005714,0.1294259,USP51
ENSG00000247809,0.13727497,0.11460406,,NR2F2-AS1
ENSG00000247828,0.31715196,0.48677686,0.38702667,TMEM161B-AS1
ENSG00000248008,0.16686746,,,NRAV
ENSG00000248049,0.10809182,0.32410523,0.2622452,UBA6-AS1
ENSG00000248092,0.34670946,0.6561379,0.45920146,NNT-AS1
ENSG00000248098,0.21657906,0.2869304,0.3255179,BCKDHA
ENSG00000248275,0.1803014,0.26349333,0.22335865,TRIM52-AS1
ENSG00000248323,0.0973115,,,LUCAT1
ENSG00000248333,0.2553767,0.33682433,0.26857844,CDK11B
ENSG00000248487,0.26209286,0.42462412,0.38521463,ABHD14A
ENSG00000248890,0.45339757,,,HHIP-AS1
ENSG00000249042,0.2352978,,,AC008771.1
ENSG00000249115,,0.20388062,0.1747088,HAUS5
ENSG00000249279,0.10714739,,,LINC02057
ENSG00000249437,,0.11956109,,NAIP
ENSG00000249592,,0.15058014,0.12737201,AC139887.2
ENSG00000249673,0.14094509,,,NOP14-AS1
ENSG00000249859,0.4400648,0.48240575,0.4608693,PVT1
ENSG00000249867,0.11020563,,,LINC02742
ENSG00000249915,1.9678646,3.5624208,2.6617632,PDCD6
ENSG00000249992,2.0770404,0.14503334,0.107068926,TMEM158
ENSG00000250159,,0.13551088,0.13491741,AC106791.1
ENSG00000250280,0.119349256,,,AC026124.1
ENSG00000250303,0.14526634,,,LINC02762
ENSG00000250312,0.12354634,,,ZNF718
ENSG00000250317,0.48441514,0.43584162,0.3441546,SMIM20
ENSG00000250320,0.15992309,,,AC113383.1
ENSG00000250361,,2.9392877,1.9811269,GYPB
ENSG00000250479,,4.373256,3.0147145,CHCHD10
ENSG00000250571,0.14538455,0.2061954,0.18576764,GLI4
ENSG00000250722,,0.22956398,0.32674277,SELENOP
ENSG00000250786,0.4604426,,,SNHG18
ENSG00000250988,0.16938053,0.21434079,0.1593236,SNHG21
ENSG00000251022,0.23720084,0.25149593,0.20012186,THAP9-AS1
ENSG00000251129,,0.13420328,0.1169936,LINC02506
ENSG00000251136,0.1461395,0.11971251,0.12249345,AF117829.1
ENSG00000251138,,0.3755609,0.29664528,AC090015.1
ENSG00000251209,,0.20098367,0.20721912,LINC00923
ENSG00000251363,,0.20523189,0.2031553,LINC02315
ENSG00000251381,,1.2637885,1.0093938,LINC00958
ENSG00000251493,1.8084886,,,FOXD1
ENSG00000251562,112.222496,113.11705,98.7777,MALAT1
ENSG00000253250,0.34349322,0.23268549,0.17012824,C8orf88
ENSG00000253276,0.47114474,0.4483086,0.47022069,CCDC71L
ENSG00000253352,0.7008208,1.0373659,0.78774786,TUG1
ENSG00000253368,0.08447743,,,TRNP1
ENSG00000253642,,0.15456681,0.116344705,AF279873.3
ENSG00000253710,,0.23085684,0.18171771,ALG11
ENSG00000253716,,0.30370432,0.27361828,MINCR
ENSG00000253719,0.66911376,1.5100799,1.2659113,ATXN7L3B
ENSG00000253729,5.087323,8.250793,6.471014,PRKDC
ENSG00000253738,0.6435401,0.82875335,0.6400159,OTUD6B-AS1
ENSG00000253853,,0.19289277,0.18733943,AC246817.1
ENSG00000253982,0.60893303,0.17499392,0.18025002,AC100810.1
ENSG00000254004,0.14712347,0.20149982,0.15909062,ZNF260
ENSG00000254087,0.18371232,1.2078798,0.96762276,LYN
ENSG00000254093,0.28060088,0.52267295,0.34293893,PINX1
ENSG00000254101,,0.14692299,0.12099926,LINC02055
ENSG00000254319,,0.57527596,0.42974088,AC246817.2
ENSG00000254470,0.19895786,0.35035068,0.27787116,AP5B1
ENSG00000254505,0.7804288,1.5109909,1.0687712,CHMP4A
ENSG00000254560,,0.11575553,0.103444636,BBOX1-AS1
ENSG00000254615,0.15771015,,,AC027031.2
ENSG00000254635,0.4315152,0.20292807,0.21856767,WAC-AS1
ENSG00000254682,,0.336003,0.31753838,AP002387.2
ENSG00000254726,,0.2902591,0.22153085,MEX3A
ENSG00000254772,16.975618,23.076426,20.025038,EEF1G
ENSG00000254858,0.16941044,0.3444017,0.25117487,MPV17L2
ENSG00000254901,0.45997635,0.4970762,0.35355303,BORCS8
ENSG00000254986,0.3292314,0.44635385,0.34160224,DPP3
ENSG00000254999,4.283364,4.7674828,3.819588,BRK1
ENSG00000255112,0.4605974,0.15605745,0.13904528,CHMP1B
ENSG00000255135,0.19341213,0.21036674,0.18346411,AP002360.1
ENSG00000255198,0.38946006,0.35714298,0.23083708,SNHG9
ENSG00000255248,0.8931352,,,MIR100HG
ENSG00000255284,0.14305526,,,AP006621.3
ENSG00000255302,5.7278013,2.6785724,2.0455263,EID1
ENSG00000255529,0.1326433,0.15956913,0.113353215,POLR2M
ENSG00000255717,0.5685161,2.4812605,1.552494,SNHG1
ENSG00000255737,0.43342274,,,AGAP2-AS1
ENSG00000255823,0.12441073,4.184813,5.629172,MTRNR2L8
ENSG00000255857,,0.29831815,0.22863626,PXN-AS1
ENSG00000256053,0.9068773,0.6506536,0.45031765,COA8
ENSG00000256060,0.19873486,0.13852753,0.12706673,TRAPPC2B
ENSG00000256061,0.11207641,,,DNAAF4
ENSG00000256073,,0.14558245,0.13529292,URB1-AS1
ENSG00000256092,,0.12345222,0.10357756,SBNO1-AS1
ENSG00000256235,0.666645,,,SMIM3
ENSG00000256268,0.12052969,,,LINC02454
ENSG00000256269,0.4351121,0.99730444,0.80384475,HMBS
ENSG00000256525,,0.3188081,0.2532423,POLG2
